Year,Month,Day,Precipitation,Temperature,Mean temperature,PET,Storage change,Storage,Days used,Days shortage,,,General data,,Day in year,Day in year no storage,Month,Mean rainfall/month,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,STDEV/Month/2sided
1970,1,1,0.011684498,22.53997192,,,,,,,,,,,,,1,10.72761063,0.059385653,0.138580406,0.03350095,1.279964728,0.200525308,1.008183081,1.322840438,86.76081671,0.005276307,0.557882947,2.677914416,0.5828312,0.140515896,0.000895751,0.141704298,4.570961596,0.179829529,0.355551503,1.17426226,0.006061563,4.779713988,0.006401739,189.3164706,0.374257111,0.094912272,0.382322361,23.22287658,0.665886009,0.704393018,1.083600663,18.68870101
1970,1,2,0.002983174,22.19298706,,,,,,,,,,,,,2,1.423229082,0.111216523,0.151804125,0.031212068,3.778670379,0.43931477,0.289058478,0.74036354,0.039103862,4.418078662,5.550715566,0.378584323,1.274084682,6.656015746,5.536065528,0.012128308,3.971556104,0.020535706,0.055187303,0.228104222,0.041539693,0.137890561,0.317125262,1.172175802,0.047670767,0.045386265,0.03878693,2.722114868,0.154583293,1.872125361,2.465673757,0.999003056
1970,1,3,9.85E-05,22.293573,,,,,,,,,,,,,3,20.11261136,34.89627906,23.72025761,1.824606347,0.171354017,2.156036908,25.36492842,0.369334205,25.96184257,24.75490364,67.93470451,30.94504862,13.21119817,4.608904291,101.5703317,0.045738081,0.425128154,0.044153804,34.79412025,0.381643309,19.89002838,34.56682382,8.27998482,0.380194713,10.05517696,0.145546299,0.408156594,63.11814013,66.80380252,6.521716665,0.02825633,12.84150082
1970,1,4,0.000292224,21.77660522,,,,,,,,,,,,,4,200.6583522,80.40559259,435.680202,28.07093198,37.04766479,164.8607312,91.39853935,129.4203149,2.373686632,78.45974912,335.9320217,31.23873077,1016.626679,27.433254,522.027566,232.6601302,13.40555697,86.39673894,409.9555817,186.5003233,69.56534998,143.154759,90.81790866,124.0208745,105.0456832,134.0081252,310.5169823,67.32021059,183.6374795,254.1768805,627.5923176,110.0675206
1970,1,5,0,21.58681641,,,,,,,,,,,,,5,126.0561694,66.14610383,131.2703126,71.38551156,145.6060738,45.14400853,294.5420569,32.13784636,72.23970353,12.04872542,65.13057715,474.524116,200.0997827,84.52832251,30.74332016,51.34631282,159.3363664,107.7968539,316.4583574,69.13004357,200.8518221,27.86022626,78.00830422,51.1847862,171.3221924,39.99589598,108.8110349,258.5326655,207.4123829,35.38514191,172.7062352,52.69103803
1970,1,6,3.92E-06,21.01641235,,,,,,,,,,,,,6,13.01325069,56.735444,9.876767381,9.760447099,4.458995343,4.480820534,5.48882166,19.20768678,10.50760078,16.82778992,13.42070239,7.146070791,7.926255869,12.12920594,6.243702304,7.624566526,3.787000849,4.840221559,9.884183713,15.13704102,3.097557568,8.211061538,42.30646342,5.922806589,12.72927131,25.35946313,26.62777634,17.6296301,5.343104317,6.219119387,11.46794269,5.866682873
1970,1,7,0,21.60814819,,,,,,,,,,,,,7,11.12505823,107.7608296,4.006823595,3.210328845,1.96346132,16.42686017,4.013844434,5.022282468,4.972550688,2.532886671,4.360069893,3.998903216,5.178723189,10.82226955,28.78743124,1.250405552,21.04236325,1.613668942,3.921475285,3.2817701,4.884817867,1.981697212,2.930193383,51.93797674,1.11496532,6.202708668,6.454054493,1.299099148,5.982497784,12.0231609,4.773627233,10.49334717
1970,1,8,0,22.97887573,,,,,,,,,,,,,8,13.13255343,5.580168322,8.848544623,5.320919515,3.923011763,33.60695779,5.11064648,15.13942248,2.399308393,8.337262177,7.783794502,10.10429008,3.006857992,14.82857413,14.11106386,1.615886629,6.591055704,2.233078019,10.89053363,2.793718581,8.24466978,4.52673202,6.393044873,11.81628118,8.833906521,8.336988481,15.71738482,18.80839926,4.587907533,93.50302874,59.75248328,9.434916228
1970,1,9,0,23.67302856,,,,,,,,,,,,,9,21.59786041,29.66218289,12.52179985,25.5029763,5.522791917,14.18093099,65.72171073,44.04848634,7.581065234,36.39589484,13.019281,8.8432366,8.116989001,118.6889948,28.17272441,38.92155639,36.55432452,14.98926273,2.769349199,22.13615219,40.47248529,8.958382497,28.5838775,20.99341862,30.69298678,8.722703785,18.28057469,4.419276884,17.69199457,29.66307494,9.967747622,11.42005699
1970,1,10,0,24.24916992,,,,,,,,,,,,,10,110.3560768,159.1748597,82.10444772,89.66133617,89.08847529,141.3513512,39.62231301,76.85355144,210.6225402,70.26332457,113.4776176,58.68034801,112.3107717,118.6889948,156.5577303,91.71499723,122.3324877,167.8893647,90.81135006,138.6304265,105.7255256,33.72741472,129.5090914,51.3311435,118.1547256,154.3910498,122.8705954,125.2110725,102.3043269,134.8277577,102.7933142,19.80984076
