Year,Month,Day,Precipitation,Temperature,Mean temperature,PET,Storage change,Storage,Days used,Days shortage, , ,General data,,Day in year,Day in year no storage,Month,Mean rainfall/month,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,STDEV/Month/2sided
2036,1,1,0,27.68029175,,,,,,,,,,,,,1,0.511458866,0.0001732,0.119494318,0.000250399,0.842209314,0,6.259968637,0.028686042,0.348947846,0.324122824,4.988305757,0.221974647,0.001556359,0.239213008,0.612188129,0.210830505,0.001022354,0.000251856,0.00000339,0.00010291,0.00007985,0.022861303,0.805363055,0.011684173,0.047160136,0.046070701,0,0.139075914,0.001493098,0.037226873,0.033449372,0.709389748
2036,1,2,0,26.23739014,,,,,,,,,,,,,2,1.41248288,0.194054138,0.064778556,0.003220464,1.241231348,0,0.01658392,0.118659276,6.921371494,8.521852754,3.973376465,5.484479005,0.00147264,0.011570508,0.067777186,0.003537857,0.005799107,0.000647989,0.130222714,0,0.063872234,0.006207565,0.383414235,2.853692821,7.671225136,0.05284184,0.000000983,0.003039398,0.000149679,4.576139614,0.003267459,1.300683535
2036,1,3,0,25.71630249,,,,,,,,,,,,,3,2.823994228,0.000505536,10.45391006,0.147635264,2.518274418,0.141436711,1.774180086,4.095515341,12.39231265,2.032717285,0.003707045,7.316720649,0.000000674,0.051823465,0.262632732,1.453240507,0.286322868,17.58072732,1.202436472,0.13822394,5.825780217,2.787597744,0.210721847,1.126631718,0,0.000066949,11.19953331,0.505243934,0.167665896,0.507676891,0.536585323,2.254633848
2036,1,4,0,24.86052856,,,,,,,,,,,,,4,26.96028611,39.00214462,16.37953988,20.29347868,40.8629639,36.21858215,16.17214184,16.76838999,25.23014001,15.21391492,10.99889805,10.84936531,12.00352877,50.52130708,31.81791294,40.522849,37.36766533,39.16487413,19.16469941,6.700747457,27.26378292,38.72089158,38.14539038,25.85647405,46.59122913,16.78085472,49.99613107,15.08981895,15.70955655,24.629952,24.77135842,6.387552958
2036,1,5,0,24.82354126,,,,,,,,,,,,,5,87.73345938,110.096683,82.84191512,91.62651028,121.9909138,105.4289783,115.0147456,95.97224838,93.08288691,117.2837451,152.2350725,65.41896943,60.69042657,62.01584749,103.1154935,125.9913539,96.97564957,96.75762747,59.47836408,82.94222104,62.97800343,62.25688074,90.83150416,66.63665576,62.89932848,77.46298257,95.07921548,45.98025754,62.99170659,89.74925985,76.17833479,12.27038759
2036,1,6,0,25.15831909,,,,,,,,,,,,,6,131.2663829,171.3805156,145.8958932,167.0215713,209.3472894,153.7949828,148.8201588,127.5703696,140.3130522,146.1594576,161.4842126,92.30330329,119.9665638,90.43527504,142.4070847,132.6665449,99.87914732,146.7274668,94.0814683,132.9016966,118.9914626,122.518043,144.9400846,79.67637518,38.91103479,138.3957063,104.2377893,189.7711015,109.7471334,114.8954651,152.7512388,17.19438995
2036,1,7,0,26.11199341,,,,,,,,,,,,,7,181.5705544,198.2351932,129.4918694,413.9363779,223.7854238,260.1905225,199.9813722,236.7268347,194.1771913,179.8480691,230.2278212,104.1775155,133.2114737,231.9710645,148.9324345,136.3108409,122.9903979,165.6515813,194.7999579,140.8992924,194.7672982,149.1610867,173.0187449,181.7676198,134.6700363,193.2596027,155.6527562,167.2120227,152.7020603,144.1219206,155.2382479,29.03550743
2036,1,8,0,26.93377075,,,,,,,,,,,,,8,255.0238631,276.1559117,280.9849712,363.8469653,280.9344963,313.5872471,269.0731859,286.879513,294.0136838,212.2535105,288.5170521,221.2938012,312.3390263,161.7258481,258.2566875,250.7249615,292.9633461,159.3136239,515.6896757,187.2472741,312.7032142,193.0360936,201.4049289,257.6732454,168.6140147,178.330652,138.4890618,205.1189814,238.8096029,195.4659674,253.2597937,37.38241703
2036,1,9,0,26.50618896,,,,,,,,,,,,,9,173.0042187,154.7830813,218.5136408,138.1423868,173.9896461,135.0662625,164.8911841,137.6207058,173.9790538,181.3780886,210.5222233,183.1148144,112.652966,44.0896978,228.1925255,216.7381959,255.5479661,238.7080655,78.7378647,160.3403327,122.436905,172.6830125,155.0244458,149.9932988,164.6170311,156.7801368,223.232858,184.8834357,212.3511732,143.557918,179.9214957,23.07473381
2036,1,10,9.56E-05,26.29107056,,,,,,,,,,,,,10,48.43517512,74.25891061,30.82086072,24.46087554,52.23611245,42.33766735,38.96720622,62.8527987,38.51745478,45.45982261,41.96238712,64.09852202,60.78240989,44.0896978,38.6897579,37.86301757,74.30282963,43.59270213,28.27683252,53.16143559,34.91151194,52.62319105,52.31848477,38.20290678,35.41455627,64.2069915,70.5941757,42.81154485,45.59016901,55.81680491,63.83361574,6.794827719
2036,1,11,2.24E-05,25.90386353,,,,,,,,,,,,,11,3.57583935,7.394308521,0.547033199,0.348093644,2.569563451,1.601201752,0.260922224,3.193294089,2.619463258,6.829150606,2.162685777,0.556420831,4.066392523,7.508160908,2.404306667,8.005901368,13.92359882,3.76992202,0.01809735,5.241360061,1.458543951,5.688606366,3.572028189,2.198465205,7.206511404,10.07988924,0.170176628,1.043670839,0.000288185,0.003530738,2.833592682,1.718346129
2036,1,12,0,26.08626709,,,,,,,,,,,,,12,0.792246073,0.229555673,0.257918167,1.430986195,0.008890445,0.213233421,1.863480238,0.979222779,1.043221891,0.001889621,0,0.014846322,0.020335162,0.02891536,0.359681876,0.018288086,1.221260636,0.223275586,0,0.048773615,0.00087166,0.505308686,2.995854166,0.112402497,11.72606678,0.006803793,0.00010209,0.27576114,0.148916069,0.026316717,0.005203503,1.088419643
2036,1,13,0,26.89971313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
