Year,Month,Day,Precipitation,Temperature,Mean temperature,PET,Storage change,Storage,Days used,Days shortage, , ,General data,,Day in year,Day in year no storage,Month,Mean rainfall/month,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,STDEV/Month/2sided
2036,1,1,4.793791263,28.77990112,,,,,,,,,,,,,1,224.4557084,137.898473,324.4323502,333.593805,385.7911051,247.7040946,288.8645364,70.82289455,239.3115358,310.3055029,300.3388336,169.1174373,129.1232052,173.8826032,273.7254122,390.7532641,174.8570604,88.19331219,123.7964676,101.8174844,202.2806549,269.3810523,125.5940501,409.0532023,146.08552,234.1261441,161.4320852,217.5697525,287.8636663,305.5369264,110.4188191,48.09054081
2036,1,2,0.955596918,29.66723022,,,,,,,,,,,,,2,259.4668221,294.4480078,234.5704029,210.0892136,357.690695,191.8474434,244.0406699,240.4714945,271.6063896,528.3365727,376.1172905,287.6758951,164.9507514,379.1164942,233.2697922,549.818123,117.785463,7.463037282,156.834996,195.5145623,146.3333679,258.9657956,197.7921192,43.47438072,161.9384299,606.358154,107.5663542,226.5890597,299.7391612,411.2028227,282.3977236,69.15823104
2036,1,3,3.657056519,27.46367798,,,,,,,,,,,,,3,151.7667736,107.6323381,112.3532393,346.3043789,295.8463541,12.56537528,208.2101456,91.62173055,23.04104066,106.5586994,57.33935452,34.58588035,58.86262517,98.91959443,53.3244329,234.1275002,97.59613252,47.28996239,138.0727084,70.88532906,281.1336004,45.17119371,657.6838465,147.622118,335.3180424,105.6050475,151.7747855,31.49521302,77.32120824,447.0390389,77.70229162,72.55158918
2036,1,4,0.989968432,26.84557495,,,,,,,,,,,,,4,66.24202294,24.94175518,18.33086328,75.64539835,429.4413692,15.81143732,10.51251685,59.97664392,14.01663119,92.02020424,37.86493179,38.88690356,32.75456076,33.9426102,13.90308071,118.3501377,154.7753549,5.504993939,74.13882774,11.53155553,94.70588829,12.88939775,49.73500388,106.2200056,32.96105528,80.83901127,168.9169986,16.00112886,11.93363825,97.59837159,53.11041259,40.77468664
2036,1,5,0.745416112,26.03637085,,,,,,,,,,,,,5,26.58695039,1.509136944,5.367687391,31.66760116,49.17739463,25.93111579,7.379015215,44.26524142,34.70338405,17.57403322,7.591142063,24.50659045,24.08069081,5.156322615,25.41758634,46.398781,28.28169821,11.07082373,45.09617714,6.15757652,42.34673615,4.189289978,36.01904435,73.23346025,24.44115063,99.09372203,11.16829542,10.27519353,8.497968013,19.15243318,27.85921965,10.92178544
2036,1,6,0.282919544,26.01650391,,,,,,,,,,,,,6,25.76417462,18.44540718,5.000567265,19.60083681,41.09870791,3.200508018,5.498750078,75.45785065,8.326398837,36.27224199,35.62107908,14.58299979,27.9784617,3.770265729,4.278264147,17.01127114,7.629823079,7.296380284,24.79382329,84.73875375,39.06490014,22.94688742,60.18162404,21.14093875,9.403520334,3.046088472,29.52129761,1.744489793,75.42081479,29.5803058,40.27198063,11.52806281
2036,1,7,0.277460981,26.5402771,,,,,,,,,,,,,7,24.66076036,24.08952607,18.23408986,59.25913089,18.96338757,23.31783017,44.71486729,24.78053739,7.761752559,42.35568645,43.59907405,17.14844303,30.90280337,13.35468531,29.80143135,33.95796872,23.93327079,16.57821927,28.43654926,26.38953402,20.37015455,6.924259931,22.72873173,5.553822134,12.28942395,29.21123278,8.495479216,23.26011889,32.47326356,47.60990021,3.327636385,6.716741206
2036,1,8,0.116034769,28.10213623,,,,,,,,,,,,,8,21.38914503,2.923121862,2.480698108,46.40745219,14.88540445,45.87040505,9.784568357,43.36552777,8.594151609,27.06317642,18.38607147,5.737878283,23.16515925,11.27163156,5.500815478,44.23379042,7.716544974,30.30401848,4.694691079,53.25205821,15.55626526,22.45661209,49.72707811,5.289477319,17.84628471,4.073866457,7.717533357,5.113538762,23.7387134,21.69446246,63.46151346,8.862477911
2036,1,9,0.205878375,28.91268311,,,,,,,,,,,,,9,10.51432262,14.87509471,13.24948997,1.665964696,4.414207045,1.339000902,4.864562606,3.726028057,0.688132264,4.247277626,36.91358913,12.42143484,61.05842146,0.605748882,2.32542683,15.25322112,10.79919365,8.800926036,0.154506199,13.70701364,7.947017346,4.566877592,1.25504587,2.450845075,33.91025191,2.371929898,22.99773315,11.24294502,4.007219162,1.312805956,1.591885307,6.675414474
2036,1,10,1.436527079,27.80275879,,,,,,,,,,,,,10,26.3836578,15.27514472,8.209246549,6.365266093,60.86016609,19.3475326,4.131545057,2.206156505,108.0631741,32.9943042,38.4463765,40.16404645,28.88584557,0.605748882,31.31445906,45.35637001,12.31740327,17.28613512,0.508892252,9.811511985,69.08598366,29.75269959,15.40567075,1.963673335,6.203082711,1.112480135,65.96596468,2.1274845,2.87446851,14.17271815,100.6961828,14.52690245
2036,1,11,2.675577358,28.6223999,,,,,,,,,,,,,11,82.20625352,35.8202782,37.06121708,16.81891055,59.64921064,4.528325631,13.7112175,23.60905269,92.92418699,214.5620142,152.9822728,87.85813559,79.73817894,123.6520878,6.098561407,30.76448498,123.5408262,69.86629148,98.23707592,86.15920502,12.7452242,33.60048034,166.9036615,101.2460813,46.95502971,107.186058,41.29335441,127.3103192,78.73806241,349.5948191,43.03298174,36.13251136
2036,1,12,1.228365474,30.05281982,,,,,,,,,,,,,12,236.3212134,161.7845066,89.16913683,123.0724754,391.7704328,173.7922525,156.7744341,121.5105651,207.3864639,276.5138287,401.64437,193.9204795,247.2229139,349.5865091,72.80985071,347.010351,318.550419,349.0731156,292.019441,462.2496098,121.5110985,66.51661325,317.1496961,203.4000627,419.4209217,270.9739235,196.9906925,280.6096032,72.47638491,178.8660244,225.8602253,55.93093779
2036,1,13,3.090837691,30.30959473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,14,3.125904955,30.26030884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,15,0.708319983,30.12740479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,16,14.5079026,27.64266357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,17,0.566604658,27.03789673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,18,7.12879796,25.15731201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,19,12.36174647,25.92763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,20,26.77987386,26.10869751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,21,7.598643028,27.73742065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,22,4.679013044,28.94002686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,23,0.003114993,28.9258667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,24,0.100641714,28.83312378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,25,0.444119592,29.21038208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,26,0.052033309,29.62206421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,27,0.647515143,30.65023193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,28,2.231085766,30.52684937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,29,10.37294464,30.44295654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,30,12.16924223,29.27932129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,31,13.96553856,28.10048828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,1,15.53047677,28.29506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,2,15.0245891,28.60476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,3,17.11193821,28.75255737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,4,14.12892155,29.27532349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,5,9.7377175,29.95598755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,6,21.62861181,30.63607178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,7,40.86573087,26.74035034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,8,38.17123733,24.6496521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,9,2.683815721,24.30291138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,10,3.068982926,26.99776611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,11,6.77980443,27.76415405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
