Year,Month,Day,Precipitation,Temperature,Mean temperature,PET,Storage change,Storage,Days used,Days shortage, , ,General data,,Day in year,Day in year no storage,Month,Mean rainfall/month,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,STDEV/Month/2sided
2036,1,1,0,11.36858521,,,,,,,,,,,,,1,51.75628156,64.04665302,27.48859436,16.00330396,31.85758502,11.8688156,30.60692747,33.02222395,176.1052346,42.41111844,100.8502969,125.1456677,78.76676152,13.15047937,126.335472,21.31923865,41.15099055,29.59720937,84.46572195,28.62475296,90.65769812,9.691786819,141.6665514,36.32348424,28.67016123,26.88615974,18.98188696,10.77045305,36.47382242,59.79733772,9.952057642,22.09358563
2036,1,2,0,12.09389648,,,,,,,,,,,,,2,57.52137488,99.82754817,31.35954092,96.86490928,22.2327499,4.105682862,57.05019819,4.166756238,30.43263266,32.05887987,22.39970405,164.1114425,200.4696015,7.430420746,38.51087997,28.88593264,6.382933469,25.58802569,52.16152211,40.78467006,41.52636304,67.32516697,44.20813347,55.30504634,47.30499764,210.9676604,74.88690742,23.98448599,85.74711949,79.45944708,30.10188769,26.36832652
2036,1,3,0,11.30678711,,,,,,,,,,,,,3,36.85296401,4.001761838,12.9403758,52.37928788,26.92155233,19.82088487,14.07172952,16.46572208,38.68612906,48.40014311,27.25257249,92.40399048,6.457999069,17.32725763,52.63111556,62.58899286,20.5506888,81.37610462,35.54428565,6.620016648,16.83954701,22.26548993,2.523653162,55.50915501,7.451106078,119.7504111,128.9399915,1.350009382,49.08716208,44.92071935,20.51106529,16.61145063
2036,1,4,0,11.84923706,,,,,,,,,,,,,4,27.13629632,47.12197585,22.88350326,12.66223707,32.67811796,53.53042499,76.48047008,13.04810081,60.93622809,11.1668926,3.717661468,37.41239388,12.94792738,16.23054621,41.65941637,39.73144374,7.401973958,40.82075101,54.57333842,28.36080442,18.9391941,29.13567511,15.23347388,6.355553317,7.96440556,6.329971144,22.73625674,7.526752851,36.47678018,34.41480717,15.61181213,9.368918513
2036,1,5,0,12.37005005,,,,,,,,,,,,,5,38.41520517,61.19443616,54.54874953,36.96958486,8.081405446,16.16224197,113.3971554,143.3181716,14.0594053,19.40091695,4.630801323,30.0858804,26.54297864,16.82401953,44.08858165,9.948852821,35.36904756,10.28523138,84.53101341,16.60717802,39.82123876,31.49839647,66.76532856,9.128007595,21.13539821,14.14816368,25.12621028,61.71479205,21.37920441,31.35186959,84.34189347,16.50734985
2036,1,6,0,12.08171997,,,,,,,,,,,,,6,20.68304827,59.56952451,23.77544767,5.01583385,0.119059971,12.95906928,43.53693004,9.945475124,41.30550874,12.7188256,35.26954174,1.947552456,2.333152767,11.0830227,0.738387904,25.90736928,14.70546065,99.45200847,22.46460057,5.734668748,53.58546706,2.931680003,3.869516705,5.091514096,3.001688315,5.949571682,19.29835923,21.61241342,5.684268102,10.71394089,60.17158854,11.59679458
2036,1,7,0,12.68407593,,,,,,,,,,,,,7,3.799269602,0.309647398,1.811714233,5.409449385,1.068509741,1.970770439,2.558349553,0.016066959,0.030266374,0.712629986,0.900403861,0.092856817,0.303265089,14.99954444,0.689016665,0.943964662,5.861592502,1.640707254,0.224509076,0.718962367,6.148093916,3.755434708,1.514071072,6.285137404,2.05111148,0.658495508,16.88619732,11.5792134,0.225299398,3.550665841,21.06214121,2.707587739
2036,1,8,0,11.64251099,,,,,,,,,,,,,8,3.033745551,0.031345598,0.945952519,0.634036676,2.057728128,5.58358641,3.822575251,9.191066748,1.369144386,0.574488526,5.518093309,1.176641873,0.16494148,6.52785668,2.104697417,7.580903987,0.158746739,0.35536295,11.84503986,1.677826417,3.73199922,8.798988874,0.11395405,4.910864343,2.504258629,6.799619878,0.802878972,0.024666397,6.690029847,1.200948626,0.196427204,1.656410563
2036,1,9,0,11.21981201,,,,,,,,,,,,,9,39.85482174,25.58339652,18.50906228,48.34291886,2.360951633,11.63276402,79.25195145,37.40625503,14.90532252,7.94260113,4.533715791,10.26796413,104.3758669,23.18110792,54.28895474,157.3153888,33.39452079,26.61427435,31.80423839,37.08480635,79.58027458,21.69385864,9.284132356,125.2484486,1.842918811,54.99848164,6.156824506,35.68040189,95.4640594,12.70296966,40.84947165,19.42593772
2036,1,10,0,11.14611206,,,,,,,,,,,,,10,50.10155246,74.52998654,10.52310759,13.11506446,74.64265347,37.71057517,34.84747699,117.3812192,8.700482633,79.35542667,8.070499454,33.20160857,77.07764752,23.18110792,98.089194,42.61794692,32.3296693,148.734465,48.06282017,173.0745948,22.78000352,30.07243168,8.795186612,49.20809157,101.0051744,24.68590812,34.52857217,29.17730163,32.73197473,12.23667218,22.57971087,21.15529204
