Year,Month,Day,Precipitation,Temperature,Mean temperature,PET,Storage change,Storage,Days used,Days shortage, , ,General data,,Day in year,Day in year no storage,Month,Mean rainfall/month,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,STDEV/Month/2sided
1970,1,1,5.325865676,5.423028564,,,,,,,,,,,,,1,59.13727208,75.97780341,66.21023576,16.0888869,119.207496,96.00012545,203.3325191,21.81130388,4.150209491,52.75550793,106.9032384,15.40882371,3.094482876,25.34664165,180.7267166,100.887883,33.12841051,1.40443527,36.46548871,59.21290806,70.1781444,14.06306337,16.87185452,142.6240807,15.06894534,17.81994836,77.5860518,20.80307251,71.40401731,10.89056184,98.69530538,26.64307289
1970,1,2,10.71827821,2.366021729,,,,,,,,,,,,,2,54.71015499,8.041527495,18.2902297,48.11987862,22.49338942,116.9761627,75.46638431,78.22269558,43.46772936,61.83375766,96.04533423,64.6979467,20.79790821,88.07862794,100.0014141,7.813224883,32.71662248,68.42557749,5.852870473,104.7043366,15.49930017,45.29167497,60.63891527,118.6929825,69.54976011,37.8991045,72.95340651,7.808534795,122.5674276,24.35300454,4.004920813,18.66031856
1970,1,3,7.12349033,1.361444092,,,,,,,,,,,,,3,52.89683029,26.37056048,44.73425872,72.78707991,24.736944,45.56681351,44.65741437,94.4297612,118.7518626,22.70794802,84.55985633,100.822363,7.744734571,6.223372311,67.88018574,9.855559881,103.1710512,51.74021345,81.45571357,43.98636497,19.31984278,87.84490831,42.60912126,54.55922774,58.20901904,71.51497448,15.77088861,3.829035564,51.17330673,104.4818178,25.41070836,16.63731718
1970,1,4,0,2.137200928,,,,,,,,,,,,,4,56.3599481,75.46290258,92.48487449,89.29219447,47.60033352,18.76057108,9.217472887,52.94273157,51.82119347,45.7443537,44.64546356,52.12910128,45.31252768,72.09527617,26.67470853,9.581237321,15.56725677,15.20695408,51.26797796,17.81066157,52.22910985,104.9010473,40.43935173,91.42550585,65.1405599,15.39941639,66.2349661,93.41932974,108.7105085,73.01360022,146.2672549,16.93280438
1970,1,5,0,3.442041016,,,,,,,,,,,,,5,42.45104306,69.00843299,16.07000625,52.60761139,41.52313543,36.17955177,31.27852615,10.50143167,47.66441627,38.41490774,29.13891734,17.18884771,45.59262197,33.24226557,53.4927872,37.36442672,86.35239919,1.275512466,71.29005428,76.19352579,19.55750054,50.34298628,38.5471286,0.118209736,87.42011226,7.878023805,80.64659599,116.6930639,21.68442555,1.231279699,55.03258739,14.46015331
1970,1,6,2.406878478,4.258447266,,,,,,,,,,,,,6,21.09979934,1.41231362,15.01705984,15.17448188,71.0104747,22.97831767,7.219790854,15.25545563,15.58907507,112.0295981,15.75718624,2.347373929,5.928460877,20.92469964,9.600676526,25.18549773,10.2723079,42.69498725,0.919694523,7.122138748,11.08531411,1.400027402,23.40822774,6.040636241,42.08205964,8.444433112,16.79280584,18.63484505,32.65906333,36.39062816,19.61634888,11.42455791
1970,1,7,5.615802621,5.426904297,,,,,,,,,,,,,7,8.682437992,1.983501132,0.001609901,3.500353801,0.604443476,3.520771174,6.194439973,3.655048054,9.320165607,0.232365387,8.576579631,0.744520357,1.210676688,8.335062768,0.326259877,79.55813315,5.095528148,5.597136333,0.817967856,0.088786889,12.208741,0.677280346,0.17146333,10.60677742,15.46020551,64.96399546,2.370662826,4.754476949,7.838177285,2.024892671,0.033116772,8.931649741
1970,1,8,7.896259474,6.175469971,,,,,,,,,,,,,8,8.520272502,0.486286371,6.587363529,0.208668855,1.787218577,3.263639321,1.508823934,0.575919147,39.49580427,17.91623772,8.75844016,1.380511224,12.03028547,2.919814491,31.77102436,29.12193267,36.16040221,3.518283949,4.288641305,15.1936591,2.011162041,1.135756826,3.151104202,2.236599742,2.790081107,3.281708399,19.58822906,0.789638218,0.642723255,2.049096017,3.041439157,5.740892023
1970,1,9,1.342332037,6.980004883,,,,,,,,,,,,,9,51.44193787,3.264443041,18.77449395,11.48761686,146.6981991,26.26400522,26.75912959,17.22771598,2.598541574,39.28787075,50.76213602,63.02526087,17.73495884,65.79922569,11.76510762,66.92099448,6.209894212,60.60962617,70.9640466,131.8055653,64.40370482,74.47158131,6.601651322,19.04375232,16.74114147,37.26736978,268.3054658,72.67851125,97.70833315,47.24563113,63.71157309,27.24207503
1970,1,10,0,6.284631348,,,,,,,,,,,,,10,60.62523051,60.16287084,76.2927044,20.49456688,7.12531761,36.73552843,32.91603047,90.80385157,125.8590901,34.43189006,27.53528869,35.44538145,40.88527678,65.79922569,24.00522209,54.53956883,66.00519733,65.94334831,32.50034062,44.33008969,184.9807445,121.6714558,136.2219575,74.57981025,26.74805071,9.696529141,71.60183515,26.26460809,52.74458965,24.84895635,147.5875884,21.89197707
